"gene_id"	"hgnc_symbol"	"chromosome_name"	"start_position"	"end_position"	"strand"	"entrezgene_id"
"ENSG00000120457"	"KCNJ5"	"11"	128761251	128790930	"+"	3762
"ENSG00000186628"	"FSD2"	"15"	83424114	83474822	"-"	123722
"ENSG00000145692"	"BHMT"	"5"	78407602	78428108	"+"	635
"ENSG00000129103"	"SUMF2"	"7"	56131695	56148363	"+"	25870
"ENSG00000119471"	"HSDL2"	"9"	115142217	115234690	"+"	84263
"ENSG00000174370"	"C11orf45"	"11"	128769460	128775930	"-"	219833
"ENSG00000136021"	"SCYL2"	"12"	100660918	100735502	"+"	55681
"ENSG00000077274"	"CAPN6"	"X"	110488331	110513751	"-"	827
"ENSG00000156232"	"WHAMM"	"15"	83478380	83503611	"+"	123720
"ENSG00000141030"	"COPS3"	"17"	17150141	17184607	"-"	8533
"ENSG00000120471"	"TP53AIP1"	"11"	128804626	128813040	"-"	63970
"ENSG00000086300"	"SNX10"	"7"	26331541	26413949	"+"	29887
"ENSG00000164764"	"SBSPON"	"8"	73976775	74036323	"-"	157869
"ENSG00000230185"	"C9orf147"	"9"	115196096	115249484	"-"	NA
"ENSG00000167608"	"TMC4"	"19"	54663846	54676944	"-"	147798
"ENSG00000122548"	"KIAA0087"	"7"	26572740	26578407	"-"	NA
"ENSG00000103942"	"HOMER2"	"15"	83509838	83654661	"-"	9455
"ENSG00000222004"	"C7orf71"	"7"	26677490	26686889	"+"	285941
"ENSG00000170873"	"MTSS1"	"8"	125563031	125740730	"-"	9788
"ENSG00000163873"	"GRIK3"	"1"	37261128	37499730	"-"	2899
"ENSG00000147604"	"RPL7"	"8"	74202506	74208024	"-"	6129
"ENSG00000165185"	"KIAA1958"	"9"	115249127	115431677	"+"	158405
"ENSG00000006712"	"PAF1"	"19"	39876492	39881835	"-"	54623
"ENSG00000134460"	"IL2RA"	"10"	6052652	6104288	"-"	3559
"ENSG00000138468"	"SENP7"	"3"	101043049	101232085	"-"	57337
"ENSG00000115677"	"HDLBP"	"2"	242166679	242256476	"-"	3069
"ENSG00000232616"	"SKIV2L"	"HSCHR6_MHC_MCF"	32003304	32013975	"+"	6499
"ENSG00000148153"	"INIP"	"9"	115446206	115480516	"-"	58493
"ENSG00000168765"	"GSTM4"	"1"	110198703	110208118	"+"	2948
"ENSG00000005020"	"SKAP2"	"7"	26706681	27034858	"-"	8935
"ENSG00000142621"	"FHAD1"	"1"	15573768	15726779	"+"	114827
"ENSG00000163479"	"SSR2"	"1"	155978839	155990750	"-"	6746
"ENSG00000118702"	"GHRH"	"20"	35879489	35890238	"-"	2691
"ENSG00000105289"	"TJP3"	"19"	3708107	3750811	"+"	27134
"ENSG00000137411"	"VARS2"	"6"	30876019	30894236	"+"	57176
"ENSG00000159650"	"UROC1"	"3"	126200124	126236616	"-"	131669
"ENSG00000148158"	"SNX30"	"9"	115513118	115643951	"+"	401548
"ENSG00000101363"	"MANBAL"	"20"	35918041	35945663	"+"	63905
"ENSG00000163946"	"FAM208A"	"3"	56654161	56717265	"-"	23272
"ENSG00000077279"	"DCX"	"X"	110537007	110655603	"-"	1641
"ENSG00000197930"	"ERO1L"	"14"	53106634	53162618	"-"	30001
"ENSG00000119457"	"SLC46A2"	"9"	115641200	115653193	"-"	57864
"ENSG00000128607"	"KLHDC10"	"7"	129710350	129775560	"+"	23008
"ENSG00000136866"	"ZFP37"	"9"	115800660	115819039	"-"	7539
"ENSG00000196616"	"ADH1B"	"4"	100226121	100242558	"-"	125
"ENSG00000134909"	"ARHGAP32"	"11"	128834955	129149219	"-"	9743
"ENSG00000103550"	"KNOP1"	"16"	19714902	19729557	"-"	400506
"ENSG00000141002"	"TCF25"	"16"	89940000	89977792	"+"	22980
"ENSG00000136867"	"SLC31A2"	"9"	115913222	115926417	"+"	1318
"ENSG00000165630"	"PRPF18"	"10"	13628927	13672868	"+"	8559
"ENSG00000197122"	"SRC"	"20"	35973088	36034453	"+"	6714
"ENSG00000130035"	"GALNT8"	"12"	4829507	4960277	"+"	26290
"ENSG00000213928"	"IRF9"	"14"	24630262	24635774	"+"	10379
"ENSG00000224313"	"DXO"	"HSCHR6_MHC_MCF"	32014034	32016516	"-"	1797
"ENSG00000165916"	"PSMC3"	"11"	47440320	47447993	"-"	5702
"ENSG00000040633"	"PHF23"	"17"	7138347	7143041	"-"	79142
"ENSG00000145241"	"CENPC"	"4"	68337521	68411324	"-"	1060
"ENSG00000197172"	"MAGEA6"	"X"	151867214	151870825	"+"	4105
"ENSG00000213366"	"GSTM2"	"1"	110210644	110252171	"+"	2946
"ENSG00000151079"	"KCNA6"	"12"	4918342	4960277	"+"	3742
"ENSG00000111262"	"KCNA1"	"12"	5019071	5040527	"+"	3736
"ENSG00000126561"	"STAT5A"	"17"	40439565	40463961	"+"	6776
"ENSG00000171204"	"TMEM126B"	"11"	85339629	85347580	"+"	55863
"ENSG00000185567"	"AHNAK2"	"14"	105403581	105444694	"-"	113146
"ENSG00000169612"	"FAM103A1"	"15"	83654959	83659809	"+"	83640
"ENSG00000130037"	"KCNA5"	"12"	5153085	5155949	"+"	3741
"ENSG00000174628"	"IQCK"	"16"	19727778	19868907	"+"	124152
"ENSG00000105991"	"HOXA1"	"7"	27132612	27135615	"-"	3198
"ENSG00000183305"	"MAGEA2B"	"X"	151883082	151887096	"+"	266740
"ENSG00000183305"	"MAGEA2B"	"X"	151883082	151887096	"+"	4101
"ENSG00000165887"	"ANKRD2"	"10"	99332198	99343641	"+"	26287
"ENSG00000074660"	"SCARF1"	"17"	1537152	1549041	"-"	8578
"ENSG00000119321"	"FKBP15"	"9"	115923286	115983641	"-"	23307
"ENSG00000121039"	"RDH10"	"8"	74206847	74237516	"+"	157506
"ENSG00000236625"	"C4B"	"HSCHR6_MHC_DBB"	31964725	31979014	"+"	100293534
"ENSG00000236625"	"C4B"	"HSCHR6_MHC_DBB"	31964725	31979014	"+"	721
"ENSG00000163874"	"ZC3H12A"	"1"	37940153	37949980	"+"	102465438
"ENSG00000163874"	"ZC3H12A"	"1"	37940153	37949980	"+"	80149
"ENSG00000160803"	"UBQLN4"	"1"	156005092	156023585	"-"	56893
"ENSG00000169609"	"C15orf40"	"15"	83657193	83680393	"-"	123207
"ENSG00000139637"	"C12orf10"	"12"	53693470	53700961	"+"	60314
"ENSG00000142082"	"SIRT3"	"11"	215458	236931	"-"	23410
"ENSG00000171202"	"TMEM126A"	"11"	85359011	85367591	"+"	84233
"ENSG00000241935"	"HOGA1"	"10"	99344080	99372559	"+"	112817
"ENSG00000100519"	"PSMC6"	"14"	53173890	53195305	"+"	5706
"ENSG00000121351"	"IAPP"	"12"	21507893	21532912	"+"	3375
"ENSG00000011132"	"APBA3"	"19"	3750817	3761697	"-"	9546
"ENSG00000268470"	"DNAH17-AS1"	"17"	76494911	76499138	"+"	NA
"ENSG00000142634"	"EFHD2"	"1"	15736391	15756839	"+"	79180
"ENSG00000163875"	"MEAF6"	"1"	37958176	37980375	"-"	64769
"ENSG00000136868"	"SLC31A1"	"9"	115983808	116028674	"+"	1317
"ENSG00000166619"	"BLCAP"	"20"	36120874	36156333	"-"	10904
"ENSG00000134184"	"GSTM1"	"1"	110230436	110251661	"+"	2944
"ENSG00000196344"	"ADH7"	"4"	100333418	100356894	"-"	131
"ENSG00000188130"	"MAPK12"	"22"	50683879	50700254	"-"	6300
"ENSG00000156050"	"FAM161B"	"14"	74398204	74417117	"-"	145483
"ENSG00000176386"	"CDC26"	"9"	116018115	116037869	"-"	246184
"ENSG00000063322"	"MED29"	"19"	39881943	39891277	"+"	55588
"ENSG00000151131"	"C12orf45"	"12"	105380088	105443515	"+"	121053
"ENSG00000137504"	"CREBZF"	"11"	85370752	85393951	"-"	58487
"ENSG00000161013"	"MGAT4B"	"5"	179224597	179233952	"-"	11282
"ENSG00000213401"	"MAGEA12"	"X"	151899293	151903184	"-"	101060230
"ENSG00000213401"	"MAGEA12"	"X"	151899293	151903184	"-"	4111
"ENSG00000258839"	"MC1R"	"16"	89978527	89987385	"+"	4157
"ENSG00000125505"	"MBOAT7"	"19"	54677107	54693733	"-"	79143
"ENSG00000146842"	"TMEM209"	"7"	129804555	129847610	"-"	84928
"ENSG00000043039"	"BARX2"	"11"	129245835	129322171	"+"	8538
"ENSG00000064726"	"BTBD1"	"15"	83685174	83736106	"-"	53339
"ENSG00000185652"	"NTF3"	"12"	5541278	5630702	"+"	4908
"ENSG00000136875"	"PRPF4"	"9"	116037623	116055185	"+"	9128
"ENSG00000180938"	"ZNF572"	"8"	125985540	125991631	"+"	137209
"ENSG00000121350"	"PYROXD1"	"12"	21590549	21623300	"+"	79912
"ENSG00000167191"	"GPRC5B"	"16"	19868616	19897489	"-"	51704
"ENSG00000128016"	"ZFP36"	"19"	39897453	39900052	"+"	7538
"ENSG00000163877"	"SNIP1"	"1"	38000050	38019903	"-"	79753
"ENSG00000162438"	"CTRC"	"1"	15764935	15775737	"+"	11330
"ENSG00000134201"	"GSTM5"	"1"	110254864	110318050	"+"	2949
"ENSG00000138813"	"C4orf17"	"4"	100432161	100463460	"+"	84103
"ENSG00000198211"	"TUBB3"	"16"	89985573	90002500	"+"	10381
"ENSG00000053438"	"NNAT"	"20"	36149617	36152092	"+"	4826
"ENSG00000116586"	"LAMTOR2"	"1"	156024543	156028301	"+"	28956
"ENSG00000163879"	"DNALI1"	"1"	38022520	38032458	"+"	7802
"ENSG00000179071"	"CCDC89"	"11"	85394893	85397320	"-"	220388
"ENSG00000108669"	"CYTH1"	"17"	76670130	76778379	"-"	9267
"ENSG00000183617"	"MRPL54"	"19"	3762662	3768573	"+"	116541
"ENSG00000204248"	"COL11A2"	"6"	33130458	33160276	"-"	1302
"ENSG00000165188"	"RNF183"	"9"	116059373	116065656	"-"	138065
"ENSG00000198930"	"CSAG1"	"X"	151903228	151909518	"+"	728461
"ENSG00000198930"	"CSAG1"	"X"	151903228	151909518	"+"	389903
"ENSG00000198930"	"CSAG1"	"X"	151903228	151909518	"+"	158511
"ENSG00000173976"	"RAX2"	"19"	3769087	3772233	"-"	84839
"ENSG00000140104"	"C14orf79"	"14"	105452112	105476819	"+"	122616
"ENSG00000138036"	"DYNC2LI1"	"2"	44001178	44037149	"+"	51626
"ENSG00000047617"	"ANO2"	"12"	5641035	6055398	"-"	57101
"ENSG00000151715"	"TMEM45B"	"11"	129685714	129729898	"+"	120224
"ENSG00000103034"	"NDRG4"	"16"	58496750	58547532	"+"	65009
"ENSG00000165917"	"RAPSN"	"11"	47459308	47470730	"-"	5913
"ENSG00000104549"	"SQLE"	"8"	126010739	126034525	"+"	6713
"ENSG00000136404"	"TM6SF1"	"15"	83776159	83813606	"+"	53346
"ENSG00000136010"	"ALDH1L2"	"12"	105413568	105478355	"-"	160428
"ENSG00000180767"	"CHST13"	"3"	126243126	126262134	"+"	166012
"ENSG00000134202"	"GSTM3"	"1"	110276554	110284384	"-"	2947
"ENSG00000093167"	"LRRFIP2"	"3"	37094117	37225180	"-"	9209
"ENSG00000226033"	"STK19"	"HSCHR6_MHC_MCF"	32015399	32025671	"+"	8859
"ENSG00000118507"	"AKAP7"	"6"	131456806	131604675	"+"	9465
"ENSG00000180697"	"C3orf22"	"3"	126245842	126277808	"-"	152065
"ENSG00000148225"	"WDR31"	"9"	116075502	116102578	"-"	114987
"ENSG00000132698"	"RAB25"	"1"	156030951	156040295	"+"	57111
"ENSG00000197763"	"TXNRD3"	"3"	126290622	126373998	"-"	645840
"ENSG00000197763"	"TXNRD3"	"3"	126290622	126373998	"-"	114112
"ENSG00000119723"	"COQ6"	"14"	74416629	74430373	"+"	51004
"ENSG00000170892"	"TSEN34"	"19"	54693789	54697585	"+"	79042
"ENSG00000184750"	"MAGEA2"	"X"	151918387	151922364	"-"	266740
"ENSG00000184750"	"MAGEA2"	"X"	151918387	151922364	"-"	4101
"ENSG00000007264"	"MATK"	"19"	3777971	3802127	"-"	4145
"ENSG00000112855"	"HARS2"	"5"	140071011	140078889	"+"	23438
"ENSG00000110799"	"VWF"	"12"	6058040	6233936	"-"	7450
"ENSG00000040341"	"STAU2"	"8"	74332604	74659943	"-"	27067
"ENSG00000061273"	"HDAC7"	"12"	48176505	48226915	"-"	51564
"ENSG00000118520"	"ARG1"	"6"	131894284	131905472	"+"	383
"ENSG00000119411"	"BSPRY"	"9"	116111821	116133513	"+"	54836
"ENSG00000254726"	"MEX3A"	"1"	156041804	156051789	"-"	92312
"ENSG00000132792"	"CTNNBL1"	"20"	36322408	36500531	"+"	56259
"ENSG00000179520"	"SLC17A8"	"12"	100750857	100815837	"+"	246213
"ENSG00000145331"	"TRMT10A"	"4"	100467866	100485189	"-"	93587
"ENSG00000119431"	"HDHD3"	"9"	116135699	116139279	"-"	81932
"ENSG00000170322"	"NFRKB"	"11"	129733531	129765485	"-"	4798
"ENSG00000198758"	"EPS8L3"	"1"	110292702	110306649	"-"	79574
"ENSG00000180269"	"GPR139"	"16"	20042807	20085239	"-"	124274
"ENSG00000105996"	"HOXA2"	"7"	27139721	27142430	"-"	3199
"ENSG00000148218"	"ALAD"	"9"	116148597	116163613	"-"	210
"ENSG00000227746"	"C4A"	"HSCHR6_MHC_MCF"	32058986	32079643	"+"	721
"ENSG00000227746"	"C4A"	"HSCHR6_MHC_MCF"	32058986	32079643	"+"	720
"ENSG00000152409"	"JMY"	"5"	78532012	78623038	"+"	133746
"ENSG00000167705"	"RILP"	"17"	1549444	1553371	"-"	83547
"ENSG00000048991"	"R3HDM1"	"2"	136289025	136482840	"+"	23518
"ENSG00000149187"	"CELF1"	"11"	47487496	47587121	"-"	10658
"ENSG00000134453"	"RBM17"	"10"	6130950	6159420	"+"	84991
"ENSG00000232414"	"CYP21A2"	"HSCHR6_MHC_DBB"	31981894	31985266	"+"	1589
"ENSG00000132821"	"VSTM2L"	"20"	36531499	36573752	"+"	128434
"ENSG00000164961"	"KIAA0196"	"8"	126036502	126104082	"-"	9897
"ENSG00000164776"	"PHKG1"	"7"	56148440	56160689	"-"	5260
"ENSG00000161011"	"SQSTM1"	"5"	179233388	179265078	"+"	8878
"ENSG00000169347"	"GP2"	"16"	20320894	20339130	"-"	2813
"ENSG00000148229"	"POLE3"	"9"	116169515	116172952	"-"	54107
"ENSG00000094914"	"AAAS"	"12"	53701240	53718648	"-"	8086
"ENSG00000100918"	"REC8"	"14"	24641062	24649463	"+"	9985
"ENSG00000134697"	"GNL2"	"1"	38032417	38061536	"-"	29889
"ENSG00000090924"	"PLEKHG2"	"19"	39903225	39919054	"+"	64857
"ENSG00000004700"	"RECQL"	"12"	21621845	21654603	"-"	5965
"ENSG00000101407"	"TTI1"	"20"	36611409	36661870	"-"	9675
"ENSG00000176231"	"OR10H4"	"19"	16059818	16060768	"+"	126541
"ENSG00000157653"	"C9orf43"	"9"	116172334	116191964	"+"	257169
"ENSG00000198252"	"STYX"	"14"	53196898	53241716	"+"	6815
"ENSG00000267368"	"UPK3BL"	"7"	102277472	102283238	"-"	100134938
"ENSG00000267368"	"UPK3BL"	"7"	102277472	102283238	"-"	548644
"ENSG00000146007"	"ZMAT2"	"5"	140078265	140086248	"+"	153527
"ENSG00000273326"	"TAS2R7"	"HSCHR12_2_CTG2"	10954131	10955226	"-"	50837
"ENSG00000100522"	"GNPNAT1"	"14"	53241912	53258386	"-"	64841
"ENSG00000169594"	"BNC1"	"15"	83924655	83953466	"-"	646
"ENSG00000221867"	"MAGEA3"	"X"	151934652	151938240	"-"	4105
"ENSG00000221867"	"MAGEA3"	"X"	151934652	151938240	"-"	4102
"ENSG00000169218"	"RSPO1"	"1"	38076951	38100595	"-"	284654
"ENSG00000170889"	"RPS9"	"19"	54704610	54752862	"+"	6203
"ENSG00000155252"	"PI4K2A"	"10"	99344131	99436191	"+"	55361
"ENSG00000105278"	"ZFR2"	"19"	3804022	3869030	"-"	23217
"ENSG00000184371"	"CSF1"	"1"	110452864	110473614	"+"	1435
"ENSG00000204970"	"PCDHA1"	"5"	140165876	140391929	"+"	56147
"ENSG00000167460"	"TPM4"	"19"	16177831	16213813	"+"	7171
"ENSG00000144357"	"UBR3"	"2"	170683968	170940641	"+"	130507
"ENSG00000012504"	"NR1H4"	"12"	100867486	100958191	"+"	9971
"ENSG00000267645"	"POLR2J2"	"7"	102277496	102312088	"-"	246721
"ENSG00000272712"	"TAS2R8"	"HSCHR12_2_CTG2"	10958650	10959892	"-"	50836
"ENSG00000140600"	"SH3GL3"	"15"	84115980	84287495	"+"	6457
"ENSG00000105997"	"HOXA3"	"7"	27145803	27192200	"-"	3200
"ENSG00000185386"	"MAPK11"	"22"	50702142	50709196	"-"	5600
"ENSG00000273086"	"TAS2R9"	"HSCHR12_2_CTG2"	10961736	10962767	"-"	50835
"ENSG00000173678"	"SPDYE2B"	"7"	102290772	102301847	"+"	100310812
"ENSG00000173678"	"SPDYE2B"	"7"	102290772	102301847	"+"	729597
"ENSG00000116922"	"C1orf109"	"1"	38147242	38157914	"-"	54955
"ENSG00000263247"	"PRR4"	"HSCHR12_2_CTG2"	10977559	11356160	"-"	100533464
"ENSG00000263247"	"PRR4"	"HSCHR12_2_CTG2"	10977559	11356160	"-"	11272
"ENSG00000138039"	"LHCGR"	"2"	48859428	48982880	"-"	3973
"ENSG00000197576"	"HOXA4"	"7"	27168126	27170418	"-"	3201
"ENSG00000138823"	"MTTP"	"4"	100484918	100545156	"+"	4547
"ENSG00000106004"	"HOXA5"	"7"	27180671	27183287	"-"	3202
"ENSG00000170296"	"GABARAP"	"17"	7143333	7146089	"-"	11337
"ENSG00000101413"	"RPRD1B"	"20"	36661948	36720768	"+"	58490
"ENSG00000170779"	"CDCA4"	"14"	105475910	105487485	"-"	55038
"ENSG00000101901"	"ALG13"	"X"	110909043	111003877	"+"	79868
"ENSG00000106006"	"HOXA6"	"7"	27185015	27190222	"-"	3203
"ENSG00000174231"	"PRPF8"	"17"	1553923	1588176	"-"	10594
"ENSG00000185627"	"PSMD13"	"11"	236546	252983	"+"	5719
"ENSG00000165120"	"SSMEM1"	"7"	129847700	129856683	"+"	136263
"ENSG00000122592"	"HOXA7"	"7"	27193335	27197555	"-"	3204
"ENSG00000203942"	"C10orf62"	"10"	99349450	99350690	"+"	414157
"ENSG00000147400"	"CETN2"	"X"	151995517	151999321	"-"	1069
"ENSG00000078399"	"HOXA9"	"7"	27202054	27210117	"-"	442920
"ENSG00000078399"	"HOXA9"	"7"	27202054	27210117	"-"	3205
"ENSG00000073712"	"FERMT2"	"14"	53323986	53419153	"-"	10979
"ENSG00000137501"	"SYTL2"	"11"	85405267	85522184	"-"	54843
"ENSG00000158516"	"CPA2"	"7"	129906667	129929638	"+"	1358
"ENSG00000171160"	"MORN4"	"10"	99374310	99393344	"-"	118812
"ENSG00000222011"	"FAM185A"	"7"	102389418	102449672	"+"	222234
"ENSG00000167461"	"RAB8A"	"19"	16222439	16245044	"+"	4218
"ENSG00000169344"	"UMOD"	"16"	20344374	20367623	"-"	7369
"ENSG00000147383"	"NSDHL"	"X"	151999511	152038273	"+"	50814
"ENSG00000272805"	"TAS2R10"	"HSCHR12_2_CTG2"	10977916	10978957	"-"	50839
"ENSG00000253293"	"HOXA10"	"7"	27210210	27219880	"-"	3206
"ENSG00000204577"	"LILRB3"	"19"	54720147	54746602	"-"	101929809
"ENSG00000204577"	"LILRB3"	"19"	54720147	54746602	"-"	11025
"ENSG00000152413"	"HOMER1"	"5"	78668459	78810040	"-"	9456
"ENSG00000273457"	"TAS2R13"	"HSCHR12_2_CTG2"	11060525	11062161	"-"	50838
"ENSG00000272803"	"PRH2"	"HSCHR12_2_CTG2"	11081835	11084940	"+"	5555
"ENSG00000272803"	"PRH2"	"HSCHR12_2_CTG2"	11081835	11084940	"+"	5554
"ENSG00000168710"	"AHCYL1"	"1"	110527308	110566357	"+"	10768
"ENSG00000183484"	"GPR132"	"14"	105515728	105531782	"-"	29933
"ENSG00000261984"	"TAS2R14"	"HSCHR12_2_CTG2"	11090005	11356120	"-"	50840
"ENSG00000005073"	"HOXA11"	"7"	27221129	27224842	"-"	3207
"ENSG00000231608"	"TNXB"	"HSCHR6_MHC_DBB"	31984751	32061164	"-"	7148
"ENSG00000174173"	"TRMT10C"	"3"	101280706	101285290	"+"	54931
"ENSG00000273431"	"TAS2R50"	"HSCHR12_2_CTG2"	11138512	11139511	"-"	259296
"ENSG00000156218"	"ADAMTSL3"	"15"	84322838	84708594	"+"	57188
"ENSG00000273092"	"TAS2R20"	"HSCHR12_2_CTG2"	11149094	11150474	"-"	259295
"ENSG00000106031"	"HOXA13"	"7"	27233122	27239725	"-"	3209
"ENSG00000273404"	"TAS2R7"	"HG1133_PATCH"	10954131	10955226	"-"	50837
"ENSG00000263028"	"TAS2R19"	"HSCHR12_2_CTG2"	11174218	11175219	"-"	259294
"ENSG00000206483"	"TXNRD3NB"	"3"	126290625	126327398	"-"	645840
"ENSG00000263097"	"TAS2R31"	"HSCHR12_2_CTG2"	11182986	11184006	"-"	259291
"ENSG00000263097"	"TAS2R31"	"HSCHR12_2_CTG2"	11182986	11184006	"-"	259290
"ENSG00000273359"	"TAS2R8"	"HG1133_PATCH"	10958650	10959892	"-"	50836
"ENSG00000106153"	"CHCHD2"	"7"	56169262	56174269	"-"	51142
"ENSG00000119986"	"AVPI1"	"10"	99437181	99447080	"-"	60370
"ENSG00000272930"	"TAS2R9"	"HG1133_PATCH"	10961736	10962767	"-"	50835
"ENSG00000106038"	"EVX1"	"7"	27282164	27290112	"+"	2128
"ENSG00000196576"	"PLXNB2"	"22"	50713408	50746056	"-"	23654
"ENSG00000262525"	"TAS2R46"	"HSCHR12_2_CTG2"	11213964	11214893	"-"	259292
"ENSG00000205309"	"NT5M"	"17"	17206649	17250977	"+"	56953
"ENSG00000196684"	"HSH2D"	"19"	16244838	16269386	"+"	84941
"ENSG00000262612"	"TAS2R43"	"HSCHR12_2_CTG2"	11243907	11244933	"-"	259289
"ENSG00000105193"	"RPS16"	"19"	39923847	39926588	"-"	6217
"ENSG00000226858"	"ZFP57"	"HSCHR6_MHC_COX"	29636767	29645520	"-"	346171
"ENSG00000262111"	"TAS2R30"	"HSCHR12_2_CTG2"	11317505	11319191	"-"	259293
"ENSG00000263040"	"PRR4"	"HG1133_PATCH"	10977559	11320498	"-"	100533464
"ENSG00000263040"	"PRR4"	"HG1133_PATCH"	10977559	11320498	"-"	11272
"ENSG00000127995"	"CASD1"	"7"	94138531	94186331	"+"	64921
"ENSG00000155254"	"MARVELD1"	"10"	99472930	99477907	"+"	83742
"ENSG00000138835"	"RGS3"	"9"	116207011	116360018	"+"	5998
"ENSG00000159685"	"CHCHD6"	"3"	126423063	126679249	"+"	84303
"ENSG00000010278"	"CD9"	"12"	6308881	6347425	"+"	928
"ENSG00000167654"	"ATCAY"	"19"	3879862	3928077	"+"	85300
"ENSG00000035720"	"STAP1"	"4"	68424446	68473055	"+"	26228
"ENSG00000175826"	"CTDNEP1"	"17"	7146910	7155810	"-"	23399
"ENSG00000141977"	"CIB3"	"19"	16272179	16284336	"-"	117286
"ENSG00000112282"	"MED23"	"6"	131895106	131949369	"-"	9439
"ENSG00000213619"	"NDUFS3"	"11"	47586888	47606114	"+"	4722
"ENSG00000204969"	"PCDHA2"	"5"	140174444	140391929	"+"	56146
"ENSG00000170325"	"PRDM10"	"11"	129769601	129872730	"-"	56980
"ENSG00000111711"	"GOLT1B"	"12"	21654715	21671342	"+"	51026
"ENSG00000105058"	"FAM32A"	"19"	16296191	16302857	"+"	26017
"ENSG00000035499"	"DEPDC1B"	"5"	59892739	59996017	"-"	55789
"ENSG00000143093"	"STRIP1"	"1"	110574199	110617263	"+"	85369
"ENSG00000198959"	"TGM2"	"20"	36756863	36794980	"-"	7052
"ENSG00000128510"	"CPA4"	"7"	129932974	129964020	"+"	51200
"ENSG00000169340"	"PDILT"	"16"	20370492	20416059	"-"	204474
"ENSG00000010256"	"UQCRC1"	"3"	48636435	48648409	"-"	7384
"ENSG00000081154"	"PCNP"	"3"	101292939	101313281	"+"	57092
"ENSG00000160789"	"LMNA"	"1"	156052364	156109880	"+"	4000
"ENSG00000110536"	"PTPMT1"	"11"	47586982	47595013	"+"	114971
"ENSG00000142615"	"CELA2A"	"1"	15783223	15798586	"+"	63036
"ENSG00000033178"	"UBA6"	"4"	68478370	68566897	"-"	55236
"ENSG00000077009"	"NMRK2"	"19"	3933101	3942414	"+"	27231
"ENSG00000235134"	"CYP21A2"	"HSCHR6_MHC_MCF"	32082523	32085891	"+"	1589
"ENSG00000141026"	"MED9"	"17"	17380300	17396540	"+"	55090
"ENSG00000164329"	"PAPD4"	"5"	78907943	78982471	"+"	167153
"ENSG00000215704"	"CELA2B"	"1"	15792404	15817895	"+"	51032
"ENSG00000147394"	"ZNF185"	"X"	152082986	152142024	"+"	7739
"ENSG00000149633"	"KIAA1755"	"20"	36838890	36889174	"-"	85449
"ENSG00000123444"	"KBTBD4"	"11"	47593749	47600567	"-"	55709
"ENSG00000185290"	"NUPR1L"	"7"	56182374	56184093	"-"	389493
"ENSG00000140995"	"DEF8"	"16"	90014333	90034468	"+"	54849
"ENSG00000183549"	"ACSM5"	"16"	20420856	20452658	"+"	54988
"ENSG00000156150"	"ALX3"	"1"	110602616	110613322	"-"	257
"ENSG00000170525"	"PFKFB3"	"10"	6186881	6277495	"+"	5209
"ENSG00000185177"	"ZNF479"	"7"	57187321	57207571	"-"	90827
"ENSG00000072958"	"AP1M1"	"19"	16308389	16346160	"+"	8907
"ENSG00000186150"	"UBL4B"	"1"	110655062	110656569	"+"	164153
"ENSG00000182111"	"ZNF716"	"7"	57509883	57533252	"+"	441234
"ENSG00000259511"	"UBE2Q2L"	"15"	84841242	84850986	"+"	100505679
"ENSG00000134690"	"CDCA8"	"1"	38158090	38175391	"+"	55143
"ENSG00000273279"	"TAS2R10"	"HG1133_PATCH"	10977916	10978957	"-"	50839
"ENSG00000205593"	"DENND6B"	"22"	50747459	50765489	"-"	414918
"ENSG00000184916"	"JAG2"	"14"	105607318	105635161	"-"	3714
"ENSG00000273105"	"TAS2R13"	"HG1133_PATCH"	11060525	11062161	"-"	50838
"ENSG00000257482"	"ZNF727"	"7"	63505821	63538927	"+"	442319
"ENSG00000197106"	"SLC6A17"	"1"	110693108	110744824	"+"	101928619
"ENSG00000197106"	"SLC6A17"	"1"	110693108	110744824	"+"	388662
"ENSG00000273050"	"PRH2"	"HG1133_PATCH"	11081835	11084940	"+"	5555
"ENSG00000273050"	"PRH2"	"HG1133_PATCH"	11081835	11084940	"+"	5554
"ENSG00000255408"	"PCDHA3"	"5"	140180783	140391929	"+"	56146
"ENSG00000255408"	"PCDHA3"	"5"	140180783	140391929	"+"	56145
"ENSG00000197123"	"ZNF679"	"7"	63688852	63727309	"+"	730291
"ENSG00000197123"	"ZNF679"	"7"	63688852	63727309	"+"	168417
"ENSG00000196497"	"IPO4"	"14"	24649425	24658170	"-"	79711
"ENSG00000262103"	"TAS2R14"	"HG1133_PATCH"	11090005	11320458	"-"	50840
"ENSG00000101425"	"BPI"	"20"	36888551	36965907	"+"	149684
"ENSG00000101425"	"BPI"	"20"	36888551	36965907	"+"	671
"ENSG00000167657"	"DAPK3"	"19"	3958451	3971121	"-"	693222
"ENSG00000167657"	"DAPK3"	"19"	3958451	3971121	"-"	1613
"ENSG00000272952"	"TAS2R50"	"HG1133_PATCH"	11138512	11139511	"-"	259296
"ENSG00000234444"	"ZNF736"	"7"	63767837	63815238	"+"	728927
"ENSG00000204967"	"PCDHA4"	"5"	140186659	140391929	"+"	56144
"ENSG00000272873"	"TAS2R20"	"HG1133_PATCH"	11149094	11150474	"-"	259295
"ENSG00000157657"	"ZNF618"	"9"	116638562	116818871	"+"	114991
